approach,corpus,query,type,k,method,chunking,source_file,score,year
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,BM25,parentSon,exe3/clean-text/UK/debates2023-07-19.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_830.txt),77.233,2023
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,BM25,parentSon,exe3/clean-text/UK/debates2023-06-29.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_104.txt),74.7405,2023
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,3,BM25,parentSon,exe3/clean-text/UK/debates2024-01-25.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_4692.txt),85.5638,2024
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,3,BM25,parentSon,exe3/clean-text/UK/debates2024-05-07.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_8019.txt),84.1478,2024
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,3,BM25,parentSon,exe3/clean-text/UK/debates2025-09-02.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_20403.txt),81.5555,2025
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,BM25,parentSon,exe3/clean-text/UK/debates2023-10-16.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_1643.txt),172.8582,2023
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,BM25,parentSon,exe3/clean-text/UK/debates2024-01-08.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_3876.txt),172.1456,2024
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,BM25,parentSon,exe3/clean-text/UK/debates2023-12-04.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_3228.txt),156.1241,2023
hard_filter,uk,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,BM25,parentSon,exe3/clean-text/UK/debates2023-10-26.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_2150.txt),106.3702,2023
hard_filter,uk,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,BM25,parentSon,exe3/clean-text/UK/debates2023-06-28.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_37.txt),80.2547,2023
hard_filter,uk,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,BM25,parentSon,exe3/clean-text/UK/debates2023-11-13.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_2412.txt),78.1894,2023
hard_filter,uk,who is the minister of defense/secretary of defense?,ambiguity,3,BM25,parentSon,exe3/clean-text/UK/debates2025-01-06.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_13049.txt),33.5971,2025
hard_filter,uk,who is the minister of defense/secretary of defense?,ambiguity,3,BM25,parentSon,exe3/clean-text/UK/debates2024-03-20.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_6787.txt),7.1148,2024
hard_filter,uk,who is the minister of defense/secretary of defense?,ambiguity,3,BM25,parentSon,exe3/clean-text/UK/debates2023-11-14.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_2490.txt),6.9933,2023
hard_filter,uk,Who holds the position responsible for Rural Development?,ambiguity,3,BM25,parentSon,exe3/clean-text/UK/debates2024-12-16.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_12807.txt),80.0128,2024
hard_filter,uk,Who holds the position responsible for Rural Development?,ambiguity,3,BM25,parentSon,exe3/clean-text/UK/debates2023-12-05.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_3272.txt),77.2889,2023
hard_filter,uk,Who holds the position responsible for Rural Development?,ambiguity,3,BM25,parentSon,exe3/clean-text/UK/debates2025-06-19.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_18869.txt),65.9482,2025
hard_filter,uk,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,fixed,exe3/clean-text/UK/debates2024-04-24.txt (exe3/chunked-text/UK/chunk_3216.txt),0.856,2024
hard_filter,uk,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,fixed,exe3/clean-text/UK/debates2024-03-11.txt (exe3/chunked-text/UK/chunk_2678.txt),0.8557,2024
hard_filter,uk,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,fixed,exe3/clean-text/UK/debates2024-10-30.txt (exe3/chunked-text/UK/chunk_4683.txt),0.8557,2024
hard_filter,uk,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,fixed,exe3/clean-text/UK/debates2024-05-20.txt (exe3/chunked-text/UK/chunk_3616.txt),0.8539,2024
hard_filter,uk,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,fixed,exe3/clean-text/UK/debates2024-12-05.txt (exe3/chunked-text/UK/chunk_5263.txt),0.8536,2024
hard_filter,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,fixed,exe3/clean-text/UK/debates2025-01-27.txt (exe3/chunked-text/UK/chunk_5924.txt),0.8545,2025
hard_filter,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,fixed,exe3/clean-text/UK/debates2025-03-19.txt (exe3/chunked-text/UK/chunk_6722.txt),0.8524,2025
hard_filter,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,fixed,exe3/clean-text/UK/debates2025-03-04.txt (exe3/chunked-text/UK/chunk_6393.txt),0.8507,2025
hard_filter,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,fixed,exe3/clean-text/UK/debates2025-01-21.txt (exe3/chunked-text/UK/chunk_5816.txt),0.8487,2025
hard_filter,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,5,DENSE,fixed,exe3/clean-text/UK/debates2025-03-04.txt (exe3/chunked-text/UK/chunk_6391.txt),0.846,2025
hard_filter,uk,What is the current official position regarding the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2025-03-20.txt (exe3/chunked-text/UK/chunk_6728.txt),0.8429,2025
hard_filter,uk,What is the current official position regarding the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2025-05-13.txt (exe3/chunked-text/UK/chunk_7441.txt),0.8359,2025
hard_filter,uk,What is the current official position regarding the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2025-03-04.txt (exe3/chunked-text/UK/chunk_6408.txt),0.8358,2025
hard_filter,uk,What is the current official position regarding the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2025-01-07.txt (exe3/chunked-text/UK/chunk_5571.txt),0.8357,2025
hard_filter,uk,What is the current official position regarding the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2025-09-02.txt (exe3/chunked-text/UK/chunk_8637.txt),0.8351,2025
hard_filter,uk,What is the current official position regarding Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2025-03-04.txt (exe3/chunked-text/UK/chunk_6408.txt),0.8762,2025
hard_filter,uk,What is the current official position regarding Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2025-10-29.txt (exe3/chunked-text/UK/chunk_9174.txt),0.8754,2025
hard_filter,uk,What is the current official position regarding Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2025-01-07.txt (exe3/chunked-text/UK/chunk_5570.txt),0.8753,2025
hard_filter,uk,What is the current official position regarding Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2025-10-29.txt (exe3/chunked-text/UK/chunk_9173.txt),0.8738,2025
hard_filter,uk,What is the current official position regarding Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2025-02-27.txt (exe3/chunked-text/UK/chunk_6351.txt),0.8726,2025
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-07-04.txt (exe3/chunked-text/UK/chunk_106.txt),0.8431,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-11-14.txt (exe3/chunked-text/UK/chunk_1061.txt),0.8415,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-07-18.txt (exe3/chunked-text/UK/chunk_313.txt),0.8415,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-07-18.txt (exe3/chunked-text/UK/chunk_314.txt),0.8383,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-10-16.txt (exe3/chunked-text/UK/chunk_699.txt),0.8375,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-10-16.txt (exe3/chunked-text/UK/chunk_699.txt),0.8693,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-11-14.txt (exe3/chunked-text/UK/chunk_1061.txt),0.8647,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-10-26.txt (exe3/chunked-text/UK/chunk_916.txt),0.8634,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-12-19.txt (exe3/chunked-text/UK/chunk_1620.txt),0.8581,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-12-05.txt (exe3/chunked-text/UK/chunk_1392.txt),0.8571,2023
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-10-17.txt (exe3/chunked-text/UK/chunk_717.txt),0.8599,2023
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-10-19.txt (exe3/chunked-text/UK/chunk_773.txt),0.8596,2023
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-11-23.txt (exe3/chunked-text/UK/chunk_1212.txt),0.8586,2023
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-11-23.txt (exe3/chunked-text/UK/chunk_1211.txt),0.8565,2023
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-12-18.txt (exe3/chunked-text/UK/chunk_1572.txt),0.8524,2023
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2025-10-15.txt (exe3/chunked-text/UK/chunk_8936.txt),0.8661,2025
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2025-10-15.txt (exe3/chunked-text/UK/chunk_8939.txt),0.866,2025
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2025-06-30.txt (exe3/chunked-text/UK/chunk_8159.txt),0.8658,2025
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2025-05-21.txt (exe3/chunked-text/UK/chunk_7597.txt),0.8585,2025
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,5,DENSE,fixed,exe3/clean-text/UK/debates2023-12-13.txt (exe3/chunked-text/UK/chunk_1530.txt),0.857,2023
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,5,DENSE,fixed,exe3/clean-text/UK/debates2023-10-16.txt (exe3/chunked-text/UK/chunk_695.txt),0.9044,2023
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,5,DENSE,fixed,exe3/clean-text/UK/debates2024-04-15.txt (exe3/chunked-text/UK/chunk_3019.txt),0.8997,2024
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,5,DENSE,fixed,exe3/clean-text/UK/debates2024-01-15.txt (exe3/chunked-text/UK/chunk_1756.txt),0.8987,2024
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,5,DENSE,fixed,exe3/clean-text/UK/debates2023-10-16.txt (exe3/chunked-text/UK/chunk_696.txt),0.8981,2023
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,5,DENSE,fixed,exe3/clean-text/UK/debates2023-12-11.txt (exe3/chunked-text/UK/chunk_1477.txt),0.8976,2023
hard_filter,uk,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,5,DENSE,fixed,exe3/clean-text/UK/debates2023-11-09.txt (exe3/chunked-text/UK/chunk_981.txt),0.8652,2023
hard_filter,uk,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,5,DENSE,fixed,exe3/clean-text/UK/debates2023-11-09.txt (exe3/chunked-text/UK/chunk_980.txt),0.8613,2023
hard_filter,uk,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,5,DENSE,fixed,exe3/clean-text/UK/debates2023-10-26.txt (exe3/chunked-text/UK/chunk_895.txt),0.8562,2023
hard_filter,uk,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,5,DENSE,fixed,exe3/clean-text/UK/debates2023-07-13.txt (exe3/chunked-text/UK/chunk_269.txt),0.8538,2023
hard_filter,uk,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,5,DENSE,fixed,exe3/clean-text/UK/debates2023-12-04.txt (exe3/chunked-text/UK/chunk_1354.txt),0.8525,2023
hard_filter,uk,who is the minister of defense/secretary of defense?,ambiguity,5,DENSE,fixed,exe3/clean-text/UK/debates2024-04-24.txt (exe3/chunked-text/UK/chunk_3217.txt),0.8776,2024
